type,model,magnitude,detected,score
drift_end,pca,0.25,False,0.0008416071316137278
drift_end,pca,0.25,False,0.004679278981589022
drift_end,pca,0.25,False,0.005219816793499003
drift_end,pca,0.25,True,0.012605838429015609
drift_end,pca,0.25,False,0.006076106388000728
drift_end,pca,0.25,False,0.0026624068007914605
drift_end,pca,0.25,False,0.008361373653405623
drift_end,pca,0.25,False,0.0035093808594940045
drift_end,pca,0.25,False,0.0013087072341992955
drift_end,pca,0.25,False,0.0013306334428565677
drift_end,pca,0.25,False,0.007691533632212701
drift_end,pca,0.25,False,0.0042602351680780335
drift_end,pca,0.25,False,0.007556564947112737
drift_end,pca,0.25,False,0.00402893619482136
drift_end,pca,0.25,True,0.012635693314793023
drift_end,pca,0.25,False,0.0016887261081794725
drift_end,pca,0.25,False,0.007907554261198846
drift_end,pca,0.25,False,0.007564832824297508
drift_end,pca,0.25,False,0.0012767859381812787
drift_end,pca,0.25,False,0.005512456702782845
drift_end,pca,0.25,False,0.0006797045586154286
drift_end,pca,0.25,False,0.000989368890403504
drift_end,pca,0.25,True,0.009194694372250088
drift_end,pca,0.25,False,0.004809714903656771
drift_end,pca,0.25,True,0.009030344082886234
drift_end,pca,0.25,False,0.003371856795034532
drift_end,pca,0.25,True,0.0112137298003472
drift_end,pca,0.25,False,0.0016779930193288925
drift_end,pca,0.25,False,0.0011712941768229133
drift_end,pca,0.25,False,0.008580380953020064
drift_end,pca,0.25,False,0.003925657950450604
drift_end,pca,0.25,True,0.008801838281814616
drift_end,pca,0.25,True,0.010797337693263692
drift_end,pca,0.25,False,0.008616738474682934
drift_end,pca,0.25,False,0.001563273477627157
drift_end,pca,0.25,True,0.009734840139723385
drift_end,pca,0.25,False,0.001803439473831659
drift_end,pca,0.25,False,0.007709403679751296
drift_end,pca,0.25,False,0.0008988782583777846
drift_end,pca,0.25,True,0.009196953764156265
drift_end,pca,0.25,False,0.004284967371554006
drift_end,pca,0.25,False,0.004167523646898114
drift_end,pca,0.25,False,0.0036493592681354644
drift_end,pca,0.25,False,0.005630849861636862
drift_end,pca,0.25,False,0.003812954505994641
drift_end,pca,0.25,True,0.009431595868213303
drift_end,pca,0.25,False,0.0035380510905930994
drift_end,pca,0.25,True,0.01086689990267716
drift_end,pca,0.25,False,0.003096539338718287
drift_end,pca,0.25,False,0.004594864903293846
drift_end,pca,0.25,False,0.0016657999210147236
drift_end,pca,0.25,True,0.008956325249254013
drift_end,pca,0.25,False,0.006985329189455172
drift_end,pca,0.25,True,0.010606031393944792
drift_end,pca,0.25,False,0.00037906259199582394
drift_end,pca,0.25,False,0.0035138225650702903
drift_end,pca,0.25,True,0.014261652920447935
drift_end,pca,0.25,False,0.001752087027167661
drift_end,pca,0.25,True,0.009136635959277786
drift_end,pca,0.25,False,0.003775289499628453
drift_end,pca,0.25,False,0.0012238392051573247
drift_end,pca,0.25,False,0.006960279556220077
drift_end,pca,0.25,True,0.011247424832960842
drift_end,pca,0.25,False,0.00034330508355847656
drift_end,pca,0.25,False,0.004107517459303713
drift_end,pca,0.25,False,0.007781963858038589
spike,if,0.25,False,-0.05957658255349252
spike,if,0.25,True,0.00889443246155397
spike,if,0.25,False,-0.07629569854875651
spike,if,0.25,False,-0.1022896380396352
spike,if,0.25,True,0.01787547213339713
spike,if,0.25,False,-0.08518214416182834
spike,if,0.25,False,-0.08622145440147422
spike,if,0.25,False,-0.10366128890995369
spike,if,0.25,False,-0.04490930734619325
spike,if,0.25,False,-0.012922133908467082
spike,if,0.25,True,0.0009852954608086106
spike,if,0.25,False,-0.08623927747069904
spike,if,0.25,False,-0.050097122681385
spike,if,0.25,True,0.018646426828432427
spike,if,0.25,False,-0.06106338752967799
spike,if,0.25,True,0.0022629843985003673
spike,if,0.25,False,-0.07223473521044044
spike,if,0.25,True,0.004949151471650204
spike,if,0.25,False,-0.07516323520867552
spike,if,0.25,False,-0.04854465538263475
spike,if,0.25,True,0.01268498663327533
spike,if,0.25,False,-0.0866794050687062
spike,if,0.25,False,-0.0671759810875282
spike,if,0.25,False,-0.10253939362316716
spike,if,0.25,True,0.015645643412975585
spike,if,0.25,False,-0.08333461806642528
spike,if,0.25,True,0.005357059506804318
spike,if,0.25,False,-0.06462548924183675
spike,if,0.25,True,0.01915142550386273
spike,if,0.25,False,-0.08664077266081383
spike,if,0.25,False,-0.055940864571912496
spike,if,0.25,False,-0.0680481238788
spike,if,0.25,False,-0.08621206744999799
spike,if,0.25,False,-0.060807827525267255
spike,if,0.25,False,-0.07660945624817295
spike,if,0.25,True,0.0032872659951913574
spike,if,0.25,True,0.00110511454282336
spike,if,0.25,False,-0.045430021327207304
spike,if,0.25,True,0.0007652384688664471
spike,if,0.25,False,-0.10295839236939419
spike,if,0.25,False,-0.10229838316435619
spike,if,0.25,False,-0.07553609509306003
spike,if,0.25,False,-0.07933068218312056
spike,if,0.25,False,-0.019318548638948996
spike,if,0.25,True,0.01734127534680141
spike,if,0.25,False,-0.07227749778133541
spike,if,0.25,True,0.002454639044530582
spike,if,0.25,True,0.016322837656721045
spike,if,0.25,False,-0.0806830425117403
spike,if,0.25,False,-0.06210986514579109
spike,if,0.25,True,0.04459383069734002
spike,if,0.25,True,0.007488809544330288
spike,if,0.25,False,-0.03189440715420522
spike,if,0.25,False,-0.07553609509306003
spike,if,0.25,False,-0.05636193754250074
spike,if,0.25,False,-0.07558413260865915
spike,if,0.25,False,-0.06205305391601035
spike,if,0.25,False,-0.06981829752639723
spike,if,0.25,False,-0.06061390603163419
spike,if,0.25,False,-0.06608207662202603
spike,if,0.25,True,0.0011703147678904235
spike,if,0.25,False,-0.02353428414880132
spike,if,0.25,True,0.01972188148046128
spike,if,0.25,True,0.0032872659951913574
spike,if,0.25,True,0.005357059506804318
spike,if,0.25,False,-0.06057297561970787
spike,if,0.25,False,-0.07240330406748352
spike,if,0.25,False,-0.057829174865356325
spike,if,0.25,False,-0.09390288853747053
spike,if,0.25,False,-0.08635559693295491
spike,if,0.25,False,-0.05076394976557963
spike,if,0.25,False,-0.07346311434051234
spike,if,0.25,True,0.005357059506804318
spike,if,0.25,False,-0.061318862577153244
spike,if,0.25,True,0.0007309020720489556
spike,if,0.25,False,-0.05897345826859357
spike,if,0.25,True,0.005357059506804318
spike,if,0.25,True,0.0011703147678904235
spike,if,0.25,False,-0.0024019554841860913
spike,if,0.25,False,-0.00044834731099019365
spike,if,0.25,False,-0.03615080310084673
spike,if,0.25,True,0.048338993623276205
spike,if,0.25,False,-0.07595617431448998
spike,if,0.25,False,-0.04948611925516255
spike,if,0.25,False,-0.06766441961591307
spike,if,0.25,False,-0.07377296761146468
spike,if,0.25,True,0.004949151471650204
spike,if,0.25,False,-0.08584631507304197
spike,if,0.25,False,-0.10382940427424864
spike,if,0.25,False,-0.05984442577214244
spike,if,0.25,True,0.006670386690686869
spike,if,0.25,False,-0.059425753842171414
spike,if,0.25,True,0.004949151471650204
spike,if,0.25,True,0.01237519238963769
spike,if,0.25,False,-0.08863262942637296
spike,if,0.25,True,0.03763304785120436
spike,if,0.25,True,0.005357059506804318
spike,if,0.25,False,-0.07481541432877592
spike,if,0.25,False,-0.11239707661967518
spike,if,0.25,False,-0.06523499878319117
spike,if,0.25,False,-0.06256601130778461
spike,if,0.25,True,0.047876220815811665
spike,if,0.25,False,-0.0853292614457839
spike,if,0.25,True,0.00422175245618317
spike,if,0.25,False,-0.05804259087407326
spike,if,0.25,False,-0.00044834731099019365
spike,if,0.25,True,0.01631722633912025
spike,if,0.25,False,-0.08175965934951224
spike,if,0.25,False,-0.060153526775991506
spike,if,0.25,True,0.004075112803672565
spike,if,0.25,True,0.048673156756897096
spike,if,0.25,False,-0.07248498526526403
spike,if,0.25,False,-0.060749634654705065
spike,if,0.25,True,0.006670386690686869
spike,if,0.25,False,-0.06509854541703664
spike,if,0.25,False,-0.08744259279186661
spike,if,0.25,True,0.038824417375154296
spike,if,0.25,False,-0.09720576808958326
spike,if,0.25,False,-0.06248931494681276
spike,if,0.25,True,0.005986634315271022
spike,if,0.25,False,-0.10295839236939419
spike,if,0.25,False,-0.09378475766217143
spike,if,0.25,True,0.04877626856534667
spike,if,0.25,True,0.0038675834643735474
spike,if,0.25,False,-0.06867913426545702
spike,if,0.25,False,-0.07999901250248187
spike,if,0.25,False,-0.0739330781510198
spike,if,0.25,True,0.0011703147678904235
spike,if,0.25,True,0.005357059506804318
spike,if,0.25,True,0.005357059506804318
spike,if,0.25,True,0.004949151471650204
spike,if,0.25,True,0.005357059506804318
spike,if,0.25,False,-0.08175965934951224
spike,if,0.25,False,-0.0007128970654394218
spike,if,0.25,False,-0.0585617060378999
spike,if,0.25,False,-0.060749634654705065
spike,if,0.25,False,-0.0016594723025027402
spike,if,0.25,False,-0.06942392541731124
spike,if,0.25,True,0.0011703147678904235
spike,if,0.25,False,-0.06149298236371503
spike,if,0.25,False,-0.050783196824803145
spike,if,0.25,False,-0.09063246778061074
spike,if,0.25,True,0.005036859642169711
spike,if,0.25,False,-0.08271291060850994
spike,if,0.25,True,0.004949151471650204
spike,if,0.25,True,0.004949151471650204
spike,if,0.25,False,-0.10002917092565172
spike,if,0.25,True,0.013933844501102799
spike,if,0.25,False,-0.00044834731099019365
spike,if,0.25,False,-0.08744259279186661
spike,if,0.25,False,-0.07415000483210799
spike,if,0.25,False,-0.08744259279186661
spike,if,0.25,False,-0.0767103109105648
spike,if,0.25,True,0.01567890823253726
spike,if,0.25,False,-0.06274009695095106
spike,if,0.25,True,0.01620702899253612
spike,if,0.25,False,-0.054767203685936905
spike,if,0.25,False,-0.02374003120985091
spike,if,0.25,False,-0.08899690871234733
spike,if,0.25,False,-0.08537029484028424
spike,if,0.25,False,-0.0028681414954128126
spike,if,0.25,False,-0.08421172300968838
spike,if,0.25,True,0.03694069039291614
spike,if,0.25,False,-0.08081207195223794
spike,if,0.25,False,-0.05973174940454806
spike,if,0.25,False,-0.06081374005868856
spike,if,0.25,True,0.04404971491103815
spike,if,0.25,False,-0.10002917092565172
spike,if,0.25,False,-0.010982460559415763
spike,if,0.25,False,-0.07423774058813548
spike,if,0.25,True,0.004949151471650204
spike,if,0.25,False,-0.09104850353354654
spike,if,0.25,False,-0.06305530506888213
spike,if,0.25,False,-0.0028681414954128126
spike,if,0.25,False,-0.07099844911296704
spike,if,0.25,False,-0.049056633913237446
spike,if,0.25,False,-0.08678713820909623
spike,if,0.25,True,0.004931378216469384
spike,if,0.25,False,-0.06684025024824625
spike,if,0.25,False,-0.02081999212614516
spike,if,0.25,True,0.0011703147678904235
spike,if,0.25,False,-0.08592089946582637
spike,if,0.25,False,-0.08922829209339089
spike,if,0.25,True,0.0413824790592634
spike,if,0.25,True,0.0007652384688664471
spike,if,0.25,False,-0.05151893183313572
spike,if,0.25,False,-0.07360268467605635
spike,if,0.25,True,0.004949151471650204
spike,if,0.25,False,-0.08908314885018698
spike,if,0.25,False,-0.07295829593583303
spike,if,0.25,False,-0.05632045424771659
spike,if,0.25,False,-0.04264288670157568
spike,if,0.25,True,0.007488809544330288
spike,if,0.25,False,-0.059254948392736706
spike,if,0.25,False,-0.07164935997469724
spike,if,0.25,False,-0.0991442165292114
spike,if,0.25,False,-0.08421172300968838
spike,if,0.25,False,-0.026187874484323914
spike,if,0.25,True,0.0034606828474852414
spike,if,0.25,False,-0.10182142147625756
drift_end,if,0.25,False,-0.08429882627374752
drift_end,if,0.25,False,-0.03524530653305036
drift_end,if,0.25,False,-0.014063496668057285
drift_end,if,0.25,False,-0.07704245513554364
drift_end,if,0.25,False,-0.029261081353816554
drift_end,if,0.25,False,-0.02456910112458477
drift_end,if,0.25,False,-0.04491728776797732
drift_end,if,0.25,False,-0.06407181596745337
drift_end,if,0.25,False,-0.038292728718318125
drift_end,if,0.25,False,-0.07690694776906293
drift_end,if,0.25,False,-0.0623690475823524
drift_end,if,0.25,False,-0.03494357895331501
drift_end,if,0.25,False,-0.08255895451033901
drift_end,if,0.25,False,-0.039077763019798706
drift_end,if,0.25,False,-0.04154220184835644
drift_end,if,0.25,False,-0.06719724920088155
drift_end,if,0.25,False,-0.03980473456589495
drift_end,if,0.25,False,-0.0765354219521639
drift_end,if,0.25,False,-0.06519224213794905
drift_end,if,0.25,True,0.03154913415404492
drift_end,if,0.25,False,-0.029261081353816554
drift_end,if,0.25,False,-0.08315348338747663
drift_end,if,0.25,False,-0.07992285277240563
drift_end,if,0.25,False,-0.0849058337004499
drift_end,if,0.25,False,-0.08158667548393794
drift_end,if,0.25,False,-0.07871584912282059
drift_end,if,0.25,False,-0.029261081353816554
drift_end,if,0.25,False,-0.06279789660625645
drift_end,if,0.25,False,-0.03524530653305036
drift_end,if,0.25,False,-0.07969751981580209
drift_end,if,0.25,False,-0.08479312881737966
drift_end,if,0.25,True,0.015405573333430067
drift_end,if,0.25,False,-0.01637076580079455
drift_end,if,0.25,False,-0.03558037938376302
drift_end,if,0.25,True,0.021116020686398618
drift_end,if,0.25,False,-0.07902971817761162
drift_end,if,0.25,False,-0.03229698760510358
drift_end,if,0.25,False,-0.0714354997774509
drift_end,if,0.25,False,-0.08610136783109323
drift_end,if,0.25,False,-0.08322240673328551
drift_end,if,0.25,False,-0.029261081353816554
drift_end,if,0.25,False,-0.040279209893239076
drift_end,if,0.25,False,-0.07498454346808359
drift_end,if,0.25,False,-0.08281582930735076
drift_end,if,0.25,False,-0.05872789039395343
drift_end,if,0.25,False,-0.03767687340515968
drift_end,if,0.25,False,-0.07275325820726752
drift_end,if,0.25,False,-0.04058764716583796
drift_end,if,0.25,False,-0.08461501137149507
drift_end,if,0.25,False,-0.05841668360292562
drift_end,if,0.25,True,0.030686226495140967
drift_end,if,0.25,True,0.012625029609410476
drift_end,if,0.25,False,-0.08065609170895349
drift_end,if,0.25,False,-0.06466809602212698
drift_end,if,0.25,False,-0.02370933969841227
drift_end,if,0.25,False,-0.022147958766193354
drift_end,if,0.25,False,-0.07820132823436365
drift_end,if,0.25,False,-0.045411343105451474
drift_end,if,0.25,False,-0.08338676729945071
drift_end,if,0.25,False,-0.06909483949225859
drift_end,if,0.25,False,-0.08246732194971096
drift_end,if,0.25,False,-0.04154220184835644
drift_end,if,0.25,False,-0.02456910112458477
drift_end,if,0.25,False,-0.0642150725648426
drift_end,if,0.25,False,-0.08543613722620869
drift_end,if,0.25,False,-0.07105892658303226
drift_end,if,0.25,False,-0.06929686235483501
drift_end,if,0.25,False,-0.03846495277107298
drift_end,if,0.25,True,0.03210241356127563
drift_end,if,0.25,True,0.028819237158173694
drift_end,if,0.25,False,-0.053768517350126666
drift_end,if,0.25,False,-0.02456910112458477
drift_end,if,0.25,False,-0.03767687340515968
drift_end,if,0.25,False,-0.03558037938376302
drift_end,if,0.25,False,-0.03980473456589495
drift_end,if,0.25,False,-0.07635344901824259
drift_end,if,0.25,False,-0.08315348338747663
drift_end,if,0.25,False,-0.07509414367413003
drift_end,if,0.25,False,-0.08406625013262725
drift_end,if,0.25,False,-0.06020860855467791
drift_end,if,0.25,False,-0.07662280795787724
drift_end,if,0.25,False,-0.07786076206823067
drift_end,if,0.25,False,-0.037870004988555195
drift_end,if,0.25,False,-0.061706795464027575
drift_end,if,0.25,False,-0.06278080951177378
drift_end,if,0.25,False,-0.08613391187059449
drift_end,if,0.25,False,-0.02418117149297716
drift_end,if,0.25,False,-0.06404187876867362
drift_end,if,0.25,False,-0.07717940235212972
drift_end,if,0.25,False,-0.025935021594812202
drift_end,if,0.25,False,-0.0674288362094313
drift_end,if,0.25,False,-0.029261081353816554
drift_end,if,0.25,True,0.010799498543668129
drift_end,if,0.25,False,-0.0826312387973912
drift_end,if,0.25,False,-0.038671113892611464
drift_end,if,0.25,False,-0.02456910112458477
drift_end,if,0.25,False,-0.07065777290414565
drift_end,if,0.25,False,-0.0573157904970214
drift_end,if,0.25,False,-0.08466419279444892
drift_end,if,0.25,False,-0.06407181596745337
drift_end,if,0.25,False,-0.08684633276269849
drift_end,if,0.25,False,-0.03136183316002006
drift_end,if,0.25,False,-0.08742934541503522
drift_end,if,0.25,False,-0.06046496698446757
drift_end,if,0.25,False,-0.08613391187059449
drift_end,if,0.25,False,-0.08499923072470184
drift_end,if,0.25,False,-0.03980473456589495
drift_end,if,0.25,False,-0.08061532041937391
drift_end,if,0.25,False,-0.038292728718318125
drift_end,if,0.25,False,-0.02418117149297716
drift_end,if,0.25,False,-0.03963624976819635
drift_end,if,0.25,False,-0.08140754216054913
drift_end,if,0.25,True,0.041159260301416256
drift_end,if,0.25,False,-0.036403870851242526
drift_end,if,0.25,False,-0.07371295661789379
drift_end,if,0.25,False,-0.029261081353816554
drift_end,if,0.25,False,-0.06104175735097439
drift_end,if,0.25,False,-0.0714354997774509
drift_end,if,0.25,False,-0.0822284571275389
drift_end,if,0.25,False,-0.08255895451033901
drift_end,if,0.25,False,-0.014713902434168036
drift_end,if,0.25,False,-0.0747439603613076
drift_end,if,0.25,False,-0.08377774407545369
drift_end,if,0.25,False,-0.057858243034880075
drift_end,if,0.25,False,-0.0671607308004224
drift_end,if,0.25,False,-0.08281582930735076
drift_end,if,0.25,False,-0.08340540614687075
drift_end,if,0.25,False,-0.040279209893239076
drift_end,if,0.25,False,-0.05702621722139889
drift_end,if,0.25,False,-0.07083753767098744
drift_end,if,0.25,False,-0.08402544350913865
drift_end,if,0.25,False,-0.08281582930735076
drift_end,if,0.25,False,-0.03767687340515968
drift_end,if,0.25,False,-0.03980473456589495
drift_end,if,0.25,False,-0.062143675557901124
drift_end,if,0.25,False,-0.06112768520586431
drift_end,if,0.25,False,-0.08514632212706219
drift_end,if,0.25,False,-0.08197675108880631
drift_end,if,0.25,False,-0.08447885935667054
drift_end,if,0.25,False,-0.043716835181379254
drift_end,if,0.25,False,-0.09031390909354164
drift_end,if,0.25,False,-0.08613391187059449
drift_end,if,0.25,False,-0.03519181526119253
drift_end,if,0.25,True,0.03154913415404492
drift_end,if,0.25,False,-0.07386283039340691
drift_end,if,0.25,False,-0.05858167506559919
drift_end,if,0.25,False,-0.0671607308004224
drift_end,if,0.25,False,-0.029261081353816554
drift_end,if,0.25,False,-0.06729673102938394
drift_end,if,0.25,False,-0.033495274624473215
drift_end,if,0.25,False,-0.02887632732598655
drift_end,if,0.25,True,0.009741120081848909
drift_end,if,0.25,True,0.015461081603080795
drift_end,if,0.25,True,0.035481278198603916
drift_end,if,0.25,False,-0.06297536171139595
drift_end,if,0.25,False,-0.07788333198081132
drift_end,if,0.25,False,-0.02887632732598655
drift_end,if,0.25,False,-0.008606113270727245
drift_end,if,0.25,False,-0.07913176362230678
drift_end,if,0.25,False,-0.0778978154713511
drift_end,if,0.25,False,-0.034093213871452144
drift_end,if,0.25,False,-0.0623331235675203
drift_end,if,0.25,False,-0.03884637407584157
drift_end,if,0.25,False,-0.040182097083720114
drift_end,if,0.25,False,-0.0642399385315574
drift_end,if,0.25,False,-0.08379852231755569
drift_end,if,0.25,False,-0.03993833366705102
drift_end,if,0.25,False,-0.08499923072470184
drift_end,if,0.25,False,-0.0491065627621502
drift_end,if,0.25,False,-0.06857906225710209
drift_end,if,0.25,False,-0.036403870851242526
drift_end,if,0.25,False,-0.06363917502061411
drift_end,if,0.25,False,-0.04036700044966057
drift_end,if,0.25,False,-0.0793841800935774
drift_end,if,0.25,False,-0.06135323945398086
drift_end,if,0.25,False,-0.02418117149297716
drift_end,if,0.25,False,-0.07856377032312267
drift_end,if,0.25,True,0.027526820136722918
drift_end,if,0.25,False,-0.06719762399295315
drift_end,if,0.25,False,-0.08241111803181655
drift_end,if,0.25,False,-0.06584997262524672
drift_end,if,0.25,False,-0.07793364863992103
drift_end,if,0.25,False,-0.08256649636977742
drift_end,if,0.25,False,-0.026413602855950624
drift_end,if,0.25,False,-0.01398159036052582
drift_end,if,0.25,False,-0.07807966266529465
drift_end,if,0.25,False,-0.016094643205855297
drift_end,if,0.25,False,-0.08028660483869854
drift_end,if,0.25,False,-0.009597471521625267
drift_end,if,0.25,False,-0.08794724408010501
drift_end,if,0.25,False,-0.08374405196393553
drift_end,if,0.25,False,-0.06399347211259221
drift_end,if,0.25,False,-0.03964518553129792
drift_end,if,0.25,False,-0.014009922868458258
drift_end,if,0.25,False,-0.08613391187059449
drift_end,if,0.25,False,-0.02887632732598655
drift_end,if,0.25,False,-0.038434220625071513
drift_end,if,0.25,False,-0.08343945113661666
drift_end,if,0.25,False,-0.0671607308004224
drift_end,if,0.25,False,-0.021500740704740506
spike,pca,0.5,True,0.01700502078059365
spike,pca,0.5,True,0.023390778832720817
spike,pca,0.5,True,0.009781236332122818
spike,pca,0.5,True,0.015924021373784455
spike,pca,0.5,True,0.01814971865506699
spike,pca,0.5,True,0.01664487795912669
spike,pca,0.5,True,0.017237031433640713
spike,pca,0.5,True,0.014073079481349473
spike,pca,0.5,True,0.017008794119823895
spike,pca,0.5,True,0.017195301171041177
spike,pca,0.5,True,0.016732047975883037
spike,pca,0.5,True,0.02358937740182815
spike,pca,0.5,True,0.02555334945227224
spike,pca,0.5,True,0.023151977700558966
spike,pca,0.5,True,0.018518408796043613
spike,pca,0.5,True,0.01686314812444461
spike,pca,0.5,True,0.027643756226006892
spike,pca,0.5,True,0.025481174691349112
spike,pca,0.5,True,0.026187766501946607
spike,pca,0.5,True,0.011342017530139002
spike,pca,0.5,True,0.017673561542754644
spike,pca,0.5,True,0.016062681894111974
spike,pca,0.5,True,0.023655571625685788
spike,pca,0.5,True,0.012034066903265087
spike,pca,0.5,True,0.013263005190081879
spike,pca,0.5,True,0.01695705594728342
spike,pca,0.5,True,0.017017817734977927
spike,pca,0.5,True,0.02570533612580512
spike,pca,0.5,True,0.01796647969468325
spike,pca,0.5,True,0.01573989035813435
spike,pca,0.5,True,0.010010423635705897
spike,pca,0.5,True,0.017046046227573143
spike,pca,0.5,True,0.029632270015093352
spike,pca,0.5,True,0.02351393174239134
spike,pca,0.5,True,0.025656933572374252
spike,pca,0.5,True,0.01710390817165553
spike,pca,0.5,True,0.009524719374332214
spike,pca,0.5,True,0.01023091772283075
spike,pca,0.5,True,0.026806265415211673
spike,pca,0.5,True,0.02373577876319612
spike,pca,0.5,True,0.023567498287031658
spike,pca,0.5,True,0.014464458152802789
spike,pca,0.5,True,0.021359591483111902
spike,pca,0.5,True,0.01745105682729307
spike,pca,0.5,True,0.019728636574046422
spike,pca,0.5,True,0.020544161757582873
spike,pca,0.5,True,0.02157380654978113
spike,pca,0.5,True,0.017213912651319684
spike,pca,0.5,True,0.02553413724373113
spike,pca,0.5,True,0.015376351550004084
spike,pca,0.5,True,0.013579525340422019
spike,pca,0.5,True,0.01701973171806032
spike,pca,0.5,True,0.029695766277059155
spike,pca,0.5,True,0.018650819414474766
spike,pca,0.5,True,0.012312850567613332
spike,pca,0.5,True,0.011788490647570014
spike,pca,0.5,True,0.017358315590999925
spike,pca,0.5,True,0.021346292565138984
spike,pca,0.5,True,0.025421405967524506
spike,pca,0.5,True,0.010621840238501818
spike,pca,0.5,True,0.010665916556809981
spike,pca,0.5,True,0.016877237599588302
spike,pca,0.5,True,0.016774691738897306
spike,pca,0.5,True,0.026044075068671523
spike,pca,0.5,True,0.019444578578260683
spike,pca,0.5,True,0.016862032156195514
spike,pca,0.5,True,0.02156702713437214
spike,pca,0.5,True,0.026207812141522686
spike,pca,0.5,True,0.01248977139311593
spike,pca,0.5,True,0.010496315003837216
spike,pca,0.5,True,0.016836052275592588
spike,pca,0.5,True,0.017864117531547125
spike,pca,0.5,True,0.01158140735582103
spike,pca,0.5,True,0.026149806802209474
spike,pca,0.5,True,0.011439857565393641
spike,pca,0.5,True,0.026237004675191845
spike,pca,0.5,True,0.022981807441016973
spike,pca,0.5,True,0.02501843163705213
spike,pca,0.5,True,0.018373107698306253
spike,pca,0.5,True,0.024058035937189116
spike,pca,0.5,True,0.020452406438752648
spike,pca,0.5,True,0.017031011307542084
spike,pca,0.5,True,0.024297219342612662
spike,pca,0.5,True,0.020905884425040915
spike,pca,0.5,True,0.016935529473971433
spike,pca,0.5,True,0.01737008837405068
spike,pca,0.5,True,0.019007906262971486
spike,pca,0.5,True,0.024120603633006905
spike,pca,0.5,True,0.015275366301286111
spike,pca,0.5,True,0.013824732240824571
spike,pca,0.5,True,0.021020395729624802
spike,pca,0.5,True,0.016832171008260143
spike,pca,0.5,True,0.012102676362431165
spike,pca,0.5,True,0.01732040715573847
spike,pca,0.5,True,0.012167657908609755
spike,pca,0.5,True,0.019018844754290283
spike,pca,0.5,True,0.011362768283104428
spike,pca,0.5,True,0.018717088661744853
spike,pca,0.5,True,0.025158748535702675
spike,pca,0.5,True,0.026916038383591613
spike,pca,0.5,True,0.018863733099683585
spike,pca,0.5,True,0.015840802420272273
spike,pca,0.5,True,0.0177943008318156
spike,pca,0.5,True,0.017463706054292826
spike,pca,0.5,True,0.014799949283102775
spike,pca,0.5,True,0.025750596344069104
spike,pca,0.5,True,0.011439974071050768
spike,pca,0.5,True,0.011416410001669777
spike,pca,0.5,True,0.011289599401267246
spike,pca,0.5,True,0.018570851044613444
spike,pca,0.5,True,0.010039213750427597
spike,pca,0.5,True,0.01715313161003544
spike,pca,0.5,True,0.02604539955145265
spike,pca,0.5,True,0.01737145702445927
spike,pca,0.5,True,0.01118411904499762
spike,pca,0.5,True,0.0183091083179635
spike,pca,0.5,True,0.014383327658450606
spike,pca,0.5,True,0.026136297413768834
spike,pca,0.5,True,0.01456486391065353
spike,pca,0.5,True,0.01892007250680331
spike,pca,0.5,True,0.01028391832751873
spike,pca,0.5,True,0.018490050696076364
spike,pca,0.5,True,0.019659591424206285
spike,pca,0.5,True,0.01533449893105061
spike,pca,0.5,True,0.01773780227037339
spike,pca,0.5,True,0.025355371980208635
spike,pca,0.5,True,0.01680035262359538
spike,pca,0.5,True,0.019392526341853022
spike,pca,0.5,True,0.023856428142903768
spike,pca,0.5,True,0.010350940561435115
spike,pca,0.5,True,0.02281228530880266
spike,pca,0.5,True,0.014980317428613882
spike,pca,0.5,True,0.019077417143989382
spike,pca,0.5,True,0.017738495070110154
spike,pca,0.5,True,0.018793627129797687
spike,pca,0.5,True,0.015495259669268607
spike,pca,0.5,True,0.01715879663997546
spike,pca,0.5,True,0.025571106593390874
spike,pca,0.5,True,0.020339720527148795
spike,pca,0.5,True,0.03119031623839393
spike,pca,0.5,True,0.014758232586565053
spike,pca,0.5,True,0.021089587855813153
spike,pca,0.5,True,0.014481495157572475
spike,pca,0.5,True,0.02397384381133094
spike,pca,0.5,True,0.017127813042906344
spike,pca,0.5,True,0.025315093668417908
spike,pca,0.5,True,0.023953526705915874
spike,pca,0.5,True,0.026043921749280392
spike,pca,0.5,True,0.011514295456318107
spike,pca,0.5,True,0.019279444734823174
spike,pca,0.5,True,0.020052138460891235
spike,pca,0.5,True,0.017661933119692167
spike,pca,0.5,True,0.025608648181132836
spike,pca,0.5,True,0.009209955632836508
spike,pca,0.5,True,0.017197147462803188
spike,pca,0.5,True,0.026109055383250257
spike,pca,0.5,True,0.026177131502513617
spike,pca,0.5,False,0.0074453534134156785
spike,pca,0.5,True,0.018606979917440744
spike,pca,0.5,True,0.02381755604874438
spike,pca,0.5,True,0.020410202726896157
spike,pca,0.5,True,0.016714242472677204
spike,pca,0.5,True,0.02564442879913199
spike,pca,0.5,True,0.017438839872043317
spike,pca,0.5,True,0.028867417373350607
spike,pca,0.5,True,0.014138865321497196
spike,pca,0.5,True,0.019385300233989017
spike,pca,0.5,True,0.020878904447118762
spike,pca,0.5,True,0.016980939499660452
spike,pca,0.5,True,0.026613827048728122
spike,pca,0.5,True,0.017694141767190617
spike,pca,0.5,True,0.014402637674599757
spike,pca,0.5,True,0.010332958645565434
spike,pca,0.5,True,0.017897325823406272
spike,pca,0.5,True,0.01910606367024479
spike,pca,0.5,True,0.02606072260317443
