type,feature,magnitude,mae_normal,mae_anomaly,snr,maha_dist,is_freeze,detected_recon,detected_maha,detected
drift_end,ejection,0.25,0.007243372965604067,0.007243372965604067,0.99999986194279,1.7951935223456597,True,False,False,True
drift_end,ejection,0.25,0.03762013465166092,0.03762013465166092,0.9999999734184903,85.17139309205663,True,True,True,True
drift_end,ejection,0.25,0.027469992637634277,0.027469992637634277,0.9999999635966424,9.165726203775778,True,False,False,True
drift_end,ejection,0.25,0.006758685223758221,0.006758685223758221,0.999999852042251,2.228162427456776,True,False,False,True
drift_end,ejection,0.25,0.0053124562837183475,0.0053124562837183475,0.9999998117631923,1.7841841159280127,True,False,False,True
drift_end,ejection,0.25,0.033840809017419815,0.033840809017419815,0.9999999704498799,85.38902750979945,True,False,True,True
drift_end,ejection,0.25,0.007527647074311972,0.007527647074311972,0.9999998671563827,3.117155866964001,True,False,False,True
drift_end,ejection,0.25,0.010047849267721176,0.010047849267721176,0.999999900476224,2.908596538396262,True,False,False,True
drift_end,ejection,0.25,0.01700728014111519,0.01700728014111519,0.9999999412016541,0.7511484666906948,True,False,False,True
drift_end,ejection,0.25,0.0045494865626096725,0.0045494865626096725,0.9999997801950249,4.645867494961547,True,False,False,True
drift_end,ejection,0.25,0.0073240092024207115,0.0073240092024207115,0.9999998634627789,3.0256197684745505,True,False,False,True
drift_end,ejection,0.25,0.03716634213924408,0.03716634213924408,0.9999999730939362,85.22339466299324,True,True,True,True
drift_end,ejection,0.25,0.007623914163559675,0.007623914163559675,0.9999998688337974,3.107513501438534,True,False,False,True
drift_end,ejection,0.25,0.007697582244873047,0.007697582244873047,0.9999998700890957,2.140980826467686,True,False,False,True
drift_end,ejection,0.25,0.009696058928966522,0.009696058928966522,0.999999896865324,2.8000893959497852,True,False,False,True
drift_end,ejection,0.25,0.006782137788832188,0.006782137788832188,0.9999998525538872,1.676054296105647,True,False,False,True
drift_end,ejection,0.25,0.04758213832974434,0.04758213832974434,0.9999999789837108,20.63290865458532,True,True,True,True
drift_end,ejection,0.25,0.010041450150310993,0.010041450150310993,0.9999999004128004,2.9132333241126265,True,False,False,True
drift_end,ejection,0.25,0.010753113776445389,0.010753113776445389,0.9999999070036896,0.9470542748281562,True,False,False,True
drift_end,ejection,0.25,0.0077768899500370026,0.0077768899500370026,0.9999998714139099,2.31271512804252,True,False,False,True
drift_end,ejection,0.25,0.006798860616981983,0.006798860616981983,0.9999998529165532,2.4176222998305423,True,False,False,True
drift_end,ejection,0.25,0.07293128967285156,0.07293128967285156,0.9999999862884642,84.49739630218139,True,True,True,True
drift_end,ejection,0.25,0.0339178591966629,0.0339178591966629,0.9999999705170081,85.26194809844384,True,False,True,True
drift_end,ejection,0.25,0.07813721895217896,0.07813721895217896,0.9999999872020018,83.57607357982448,True,True,True,True
drift_end,ejection,0.25,0.07948540896177292,0.07948540896177292,0.9999999874190748,75.26234619721549,True,True,True,True
drift_end,ejection,0.25,0.008927609771490097,0.008927609771490097,0.9999998879879483,4.258367318307905,True,False,False,True
drift_end,ejection,0.25,0.023672498762607574,0.023672498762607574,0.9999999577568905,4.660493027492086,True,False,False,True
drift_end,ejection,0.25,0.10324114561080933,0.10324114561080933,0.9999999903139394,73.82012974130005,True,True,True,True
drift_end,ejection,0.25,0.0070129092782735825,0.0070129092782735825,0.9999998574058471,2.5829736424285143,True,False,False,True
drift_end,ejection,0.25,0.011336485855281353,0.011336485855281353,0.9999999117892507,1.6875325252546842,False,False,False,False
drift_end,ejection,0.25,0.009088456630706787,0.009088456630706787,0.9999998899703294,1.1633693564043766,True,False,False,True
drift_end,ejection,0.25,0.0948028564453125,0.0948028564453125,0.9999999894517947,74.53183907981112,True,True,True,True
drift_end,ejection,0.25,0.008528794161975384,0.008528794161975384,0.9999998827501446,3.05045349403218,True,False,False,True
drift_end,ejection,0.25,0.010266964323818684,0.010266964323818684,0.999999902600236,0.9531971822869477,True,False,False,True
spike,dynamic_tensile_strength,0.5,0.03664877638220787,0.04450294002890587,1.2143089949437444,85.35977374714376,True,True,True,True
spike,dynamic_tensile_strength,0.5,0.012020343914628029,0.02318304404616356,1.9286504847253763,3.9246838585133395,True,False,False,True
spike,dynamic_tensile_strength,0.5,0.012574005872011185,0.02322755567729473,1.8472676143511233,4.051902356222459,True,False,False,True
spike,dynamic_tensile_strength,0.5,0.07500360161066055,0.07989457994699478,1.0652098988061016,83.09093947453907,True,True,True,True
spike,dynamic_tensile_strength,0.5,0.022885795682668686,0.03256773576140404,1.423054491525193,6.000163598884538,True,False,False,True
spike,dynamic_tensile_strength,0.5,0.006604552734643221,0.0188106931746006,2.8481399244178847,2.306380557467853,True,False,False,True
spike,dynamic_tensile_strength,0.5,0.008761981502175331,0.024497760459780693,2.7959152456306153,2.058784072317605,True,False,False,True
spike,dynamic_tensile_strength,0.5,0.05640866607427597,0.05580656975507736,0.9893261558829993,84.96715561772419,True,True,True,True
spike,dynamic_tensile_strength,0.5,0.009502958506345749,0.019848495721817017,2.0886646637358472,1.5003397314430484,True,False,False,True
spike,dynamic_tensile_strength,0.5,0.006751557346433401,0.01898689940571785,2.812224738566901,2.328353673457753,True,False,False,True
spike,dynamic_tensile_strength,0.5,0.007317185401916504,0.01987849548459053,2.716685675710542,4.025471327110947,True,False,False,True
spike,dynamic_tensile_strength,0.5,0.0754152312874794,0.08240053057670593,1.092624501408401,82.65452717333692,True,True,True,True
spike,dynamic_tensile_strength,0.5,0.005963959731161594,0.01922919973731041,3.2242331236083035,3.3719633890733967,True,False,False,True
spike,dynamic_tensile_strength,0.5,0.03420957177877426,0.04188184440135956,1.224272652342085,85.47462695582735,True,True,True,True
spike,dynamic_tensile_strength,0.5,0.012322545051574707,0.024197081103920937,1.9636429843837975,3.702425669356341,True,False,False,True
spike,dynamic_tensile_strength,0.5,0.01820145733654499,0.02817007154226303,1.547682115432641,4.186393859340446,True,False,False,True
spike,dynamic_tensile_strength,0.5,0.009561927057802677,0.018892932683229446,1.9758496998743398,1.22875273717786,True,False,False,True
spike,dynamic_tensile_strength,0.5,0.006990939844399691,0.021315280348062515,3.048985940874865,3.755656035840667,True,False,False,True
spike,dynamic_tensile_strength,0.5,0.009264637716114521,0.02273605950176716,2.454068658092519,3.7894626972778767,True,False,False,True
spike,dynamic_tensile_strength,0.5,0.00858601275831461,0.021120697259902954,2.4598955760407306,3.8162117640788753,True,False,False,True
spike,dynamic_tensile_strength,0.5,0.006943702232092619,0.019311189651489258,2.781108150221083,2.4766572344472206,True,False,False,True
spike,dynamic_tensile_strength,0.5,0.014756490476429462,0.024951035156846046,1.6908514599625748,3.891571634045931,True,False,False,True
spike,dynamic_tensile_strength,0.5,0.02611743099987507,0.035452090203762054,1.3574110273908875,15.15538258762605,False,False,False,False
spike,dynamic_tensile_strength,0.5,0.1010863408446312,0.10943137109279633,1.082553479489755,75.9282987770318,True,True,True,True
spike,dynamic_tensile_strength,0.5,0.009232835844159126,0.021948229521512985,2.3771923940579396,1.2874736351330873,True,False,False,True
spike,dynamic_tensile_strength,0.5,0.010913240723311901,0.023065606132149696,2.1135430440323697,2.9642455614608934,True,False,False,True
spike,dynamic_tensile_strength,0.5,0.009096672758460045,0.02463376335799694,2.7079967922436667,2.1615940257260604,True,False,False,True
spike,dynamic_tensile_strength,0.5,0.0065659224055707455,0.01912192441523075,2.9122978192232765,2.1982944822519164,True,False,False,True
spike,dynamic_tensile_strength,0.5,0.08184900134801865,0.08986559510231018,1.097943683176556,81.21951634335349,True,True,True,True
spike,dynamic_tensile_strength,0.5,0.032086778432130814,0.045894645154476166,1.4303288135087355,4.482863318532746,True,True,False,True
spike,dynamic_tensile_strength,0.5,0.020373497158288956,0.02957727573812008,1.4517524437052343,18.621993982518905,True,False,True,True
spike,dynamic_tensile_strength,0.5,0.009430286474525928,0.01992303691804409,2.1126648547949642,1.557323607223416,True,False,False,True
spike,dynamic_tensile_strength,0.5,0.02412530593574047,0.033559828996658325,1.391063296564367,20.58598948627417,True,False,True,True
spike,dynamic_tensile_strength,0.5,0.006783480755984783,0.0187918059527874,2.77023018985909,2.3632062692304876,True,False,False,True
spike,dynamic_tensile_strength,0.5,0.00580357713624835,0.016698140650987625,2.8772147559612122,4.061720798271806,True,False,False,True
spike,dynamic_tensile_strength,0.5,0.07906428724527359,0.08649326860904694,1.093961262772987,80.43476722572223,True,True,True,True
spike,dynamic_tensile_strength,0.5,0.009146044962108135,0.025554753839969635,2.7940766912655386,2.1933544327888117,True,False,False,True
spike,dynamic_tensile_strength,0.5,0.023987459018826485,0.0327405221760273,1.3649015840081025,6.516898286355341,True,False,False,True
spike,dynamic_tensile_strength,0.5,0.006671789567917585,0.018815241754055023,2.8201187616007077,2.315507408658575,True,False,False,True
spike,dynamic_tensile_strength,0.5,0.0185572300106287,0.023868538439273834,1.2862122816492974,0.8864857061703784,True,False,False,True
spike,dynamic_tensile_strength,0.5,0.004999731667339802,0.01792217046022415,3.584625749552319,1.4721470496898514,True,False,False,True
spike,dynamic_tensile_strength,0.5,0.07691679894924164,0.08498712629079819,1.104922804210293,81.07211651119069,True,True,True,True
spike,dynamic_tensile_strength,0.5,0.016590919345617294,0.03416638821363449,2.05934255013526,9.787714037885664,True,False,False,True
spike,dynamic_tensile_strength,0.5,0.011569110676646233,0.02437610924243927,2.106999216858252,3.5389656242590806,True,False,False,True
spike,dynamic_tensile_strength,0.5,0.07527747750282288,0.07674121856689453,1.0194445947603938,84.33845054543596,True,True,True,True
spike,dynamic_tensile_strength,0.5,0.08342190086841583,0.09191755205392838,1.1018395648532806,76.1014044023793,True,True,True,True
spike,dynamic_tensile_strength,0.5,0.01007149275392294,0.02066805399954319,2.0521339241751297,3.79464984216392,False,False,False,False
spike,dynamic_tensile_strength,0.5,0.015090146102011204,0.01983906328678131,1.314703107442682,0.956050708160144,True,False,False,True
spike,dynamic_tensile_strength,0.5,0.032826926559209824,0.04056212306022644,1.235635683146547,85.41329665976586,True,True,True,True
spike,dynamic_tensile_strength,0.5,0.08623874932527542,0.09465819597244263,1.0976294950403471,74.6506351891916,True,True,True,True
spike,dynamic_tensile_strength,0.5,0.035473138093948364,0.0433962456882,1.2233551018213467,85.28215244271134,True,True,True,True
spike,dynamic_tensile_strength,0.5,0.07710582762956619,0.07960742712020874,1.0324437015346892,84.24314603964962,True,True,True,True
spike,dynamic_tensile_strength,0.5,0.03431953489780426,0.042178668081760406,1.2289987897085453,85.4275228657295,True,True,True,True
spike,dynamic_tensile_strength,0.5,0.007213604636490345,0.019724735990166664,2.7343795854860997,2.5315543703681858,True,False,False,True
spike,dynamic_tensile_strength,0.5,0.010592149570584297,0.022406207397580147,2.115359600325635,3.578583946887338,True,False,False,True
spike,dynamic_tensile_strength,0.5,0.006275926250964403,0.01865692436695099,2.972775754225646,2.273443901957698,True,False,False,True
spike,dynamic_tensile_strength,0.5,0.0065480382181704044,0.01871156506240368,2.8575829250503326,2.2045800831253324,True,False,False,True
spike,dynamic_tensile_strength,0.5,0.009005323983728886,0.020265718922019005,2.2504150553850932,1.5267689987825048,True,False,False,True
spike,dynamic_tensile_strength,0.5,0.009377337992191315,0.019397186115384102,2.0685171061360266,1.240702480119142,True,False,False,True
spike,dynamic_tensile_strength,0.5,0.018670927733182907,0.028353646397590637,1.5185986087129733,4.189238592976991,True,False,False,True
spike,dynamic_tensile_strength,0.5,0.005390481557697058,0.017979605123400688,3.3354351731882796,4.489768859094106,True,False,False,True
spike,dynamic_tensile_strength,0.5,0.004117828793823719,0.01682858355343342,4.086760355824905,4.2283901860942565,True,False,False,True
spike,dynamic_tensile_strength,0.5,0.07711981981992722,0.08545791357755661,1.1081186738892796,80.08971669099138,True,True,True,True
spike,dynamic_tensile_strength,0.5,0.007846728898584843,0.020300522446632385,2.5871315451158305,1.7448859619585615,True,False,False,True
spike,dynamic_tensile_strength,0.5,0.034532446414232254,0.042214132845401764,1.2224483350115396,85.37351079661737,True,True,True,True
spike,dynamic_tensile_strength,0.5,0.006653091870248318,0.019787995144724846,2.974255061614116,1.4261584945822245,True,False,False,True
spike,dynamic_tensile_strength,0.5,0.007745631504803896,0.019595066085457802,2.5298212990746465,2.041553578603142,True,False,False,True
spike,dynamic_tensile_strength,0.5,0.008802900090813637,0.02153126150369644,2.445927914169753,3.045809181319236,True,False,False,True
spike,dynamic_tensile_strength,0.5,0.008095094934105873,0.024725928902626038,3.0544330918243885,4.185374571316017,True,False,False,True
spike,dynamic_tensile_strength,0.5,0.020438745617866516,0.028422903269529343,1.3906382715603256,4.162672903636372,True,False,False,True
spike,dynamic_tensile_strength,0.5,0.011093435809016228,0.02461046352982521,2.218470610462483,3.077526957171517,True,False,False,True
spike,dynamic_tensile_strength,0.5,0.0360993966460228,0.04388921335339546,1.215787969199838,85.35827017734442,True,True,True,True
spike,dynamic_tensile_strength,0.5,0.03509830683469772,0.042906370013952255,1.2224626388265813,85.36826099368251,True,True,True,True
spike,dynamic_tensile_strength,0.5,0.03513779863715172,0.04288911819458008,1.2205977220392814,85.31582705198156,True,True,True,True
spike,dynamic_tensile_strength,0.5,0.012171636335551739,0.024300534278154373,1.996488525596777,3.630682550076131,True,False,False,True
spike,dynamic_tensile_strength,0.5,0.00982928741723299,0.023193323984742165,2.359613738068665,3.680673176827962,True,False,False,True
spike,dynamic_tensile_strength,0.5,0.009919132106006145,0.019049493595957756,1.9204796822842387,1.226335236739615,True,False,False,True
spike,dynamic_tensile_strength,0.5,0.01932266354560852,0.02761072851717472,1.4289296619523335,4.1949718404738485,True,False,False,True
spike,dynamic_tensile_strength,0.5,0.07206347584724426,0.0725192055106163,1.0063239893953224,4.517596105398226,True,True,False,True
spike,dynamic_tensile_strength,0.5,0.015209775418043137,0.019676463678479195,1.293672118357854,0.9865637441312985,True,False,False,True
spike,dynamic_tensile_strength,0.5,0.036509621888399124,0.04440710321068764,1.2163122951565168,85.38647959974944,True,True,True,True
spike,dynamic_tensile_strength,0.5,0.01699698716402054,0.021830305457115173,1.2843631616644806,0.9391773682759262,True,False,False,True
spike,dynamic_tensile_strength,0.5,0.044720135629177094,0.04835326597094536,1.0812414633679333,85.1298413843851,True,True,True,True
spike,dynamic_tensile_strength,0.5,0.0086045628413558,0.021763905882835388,2.529344459998347,3.020419310672495,True,False,False,True
spike,dynamic_tensile_strength,0.5,0.012316323816776276,0.0253420602530241,2.0575992132413763,3.5127443610714093,True,False,False,True
spike,dynamic_tensile_strength,0.5,0.007247137371450663,0.021547973155975342,2.973307814966154,3.799903193288284,True,False,False,True
spike,dynamic_tensile_strength,0.5,0.041453827172517776,0.0770568773150444,1.8588603444381047,31.506684914886392,True,True,True,True
spike,dynamic_tensile_strength,0.5,0.01893036998808384,0.027634061872959137,1.4597739204558664,3.2648431226164645,True,False,False,True
spike,dynamic_tensile_strength,0.5,0.008949014358222485,0.019373692572116852,2.1648965608619752,1.250129303419777,True,False,False,True
spike,dynamic_tensile_strength,0.5,0.07612593472003937,0.08134384453296661,1.0685431156093321,82.93588132819042,True,True,True,True
spike,dynamic_tensile_strength,0.5,0.005429226905107498,0.01917661353945732,3.532106935760993,1.0967036527391039,True,False,False,True
spike,dynamic_tensile_strength,0.5,0.006454464979469776,0.018295768648386,2.8345906085152173,2.1652278833724328,True,False,False,True
spike,dynamic_tensile_strength,0.5,0.015580344945192337,0.027286410331726074,1.7513353315589186,3.9580080430680513,True,False,False,True
spike,dynamic_tensile_strength,0.5,0.006565998308360577,0.018153009936213493,2.764698728051801,2.1167147358476313,True,False,False,True
spike,dynamic_tensile_strength,0.5,0.004299321677535772,0.01780606061220169,4.1415966996939915,1.7486559079762531,True,False,False,True
spike,dynamic_tensile_strength,0.5,0.010621457360684872,0.022595740854740143,2.1273670796825654,3.929600722033786,True,False,False,True
spike,dynamic_tensile_strength,0.5,0.015328118577599525,0.019643399864435196,1.2815270500069695,0.9897577712463732,True,False,False,True
spike,dynamic_tensile_strength,0.5,0.04143519699573517,0.057544250041246414,1.3887770017937242,28.86748815468411,True,True,True,True
spike,dynamic_tensile_strength,0.5,0.012596341781318188,0.024286624044179916,1.9280694774518006,3.5232380220129036,True,False,False,True
spike,dynamic_tensile_strength,0.5,0.009717690758407116,0.021628770977258682,2.225710746437998,2.704305902397734,True,False,False,True
drift_end,ejection,0.5,0.013691147789359093,0.013691147789359093,0.9999999269601102,4.143177409602298,True,False,False,True
drift_end,ejection,0.5,0.03551873564720154,0.03551873564720154,0.9999999718458455,85.30286205864084,True,False,True,True
drift_end,ejection,0.5,0.011108416132628918,0.011108416132628918,0.9999999099781736,3.829061683262607,True,False,False,True
drift_end,ejection,0.5,0.014514504000544548,0.014514504000544548,0.9999999311034031,0.8506411945503787,True,False,False,True
drift_end,ejection,0.5,0.034941308200359344,0.034941308200359344,0.9999999713805802,85.36280378891118,True,False,True,True
drift_end,ejection,0.5,0.010583347640931606,0.010583347640931606,0.9999999055119477,6.98671628850237,True,False,False,True
drift_end,ejection,0.5,0.005657949019223452,0.005657949019223452,0.9999998232575408,2.0062688540591944,True,False,False,True
drift_end,ejection,0.5,0.024633675813674927,0.024633675813674927,0.9999999594051668,5.208800766643081,True,False,False,True
drift_end,ejection,0.5,0.019833847880363464,0.019833847880363464,0.9999999495811426,4.467818925313625,True,False,False,True
drift_end,ejection,0.5,0.0064139598980546,0.0064139598980546,0.9999998440901003,1.1885707618911119,True,False,False,True
drift_end,ejection,0.5,0.036526381969451904,0.036526381969451904,0.9999999726225287,85.15187157680518,True,True,True,True
drift_end,ejection,0.5,0.03602849692106247,0.03602849692106247,0.999999972244194,85.2344441307026,True,False,True,True
drift_end,ejection,0.5,0.007861186750233173,0.007861186750233173,0.9999998727927597,3.079131127411486,True,False,False,True
drift_end,ejection,0.5,0.10153582692146301,0.10153582692146301,0.9999999901512597,75.48869165522737,True,True,True,True
drift_end,ejection,0.5,0.03849638253450394,0.03849638253450394,0.9999999740235339,85.19340590681358,True,True,True,True
drift_end,ejection,0.5,0.00535297067835927,0.00535297067835927,0.9999998131878776,1.4191251866475056,True,False,False,True
drift_end,ejection,0.5,0.041182804852724075,0.041182804852724075,0.9999999757180217,32.55719832225448,True,True,True,True
drift_end,ejection,0.5,0.006205275654792786,0.006205275654792786,0.9999998388468305,4.8062085629,True,False,False,True
drift_end,ejection,0.5,0.03238721936941147,0.03238721936941147,0.9999999691236239,4.784198210807388,True,False,False,True
drift_end,ejection,0.5,0.03747326135635376,0.03747326135635376,0.9999999733143063,85.24826415356021,True,True,True,True
drift_end,ejection,0.5,0.0603351853787899,0.0603351853787899,0.9999999834259234,3.614381511737502,True,True,False,True
drift_end,ejection,0.5,0.006395563017576933,0.006395563017576933,0.9999998436416245,2.290814447877661,True,False,False,True
drift_end,ejection,0.5,0.016675109043717384,0.016675109043717384,0.9999999400303808,4.283132744898499,True,False,False,True
drift_end,ejection,0.5,0.015490342862904072,0.015490342862904072,0.999999935443654,4.630145828824559,True,False,False,True
drift_end,ejection,0.5,0.009409009478986263,0.009409009478986263,0.9999998937188983,6.695039238630558,True,False,False,True
drift_end,ejection,0.5,0.009304966777563095,0.009304966777563095,0.9999998925305252,2.702904876071487,True,False,False,True
drift_end,ejection,0.5,0.024325696751475334,0.024325696751475334,0.9999999588912101,1.829758760512807,True,False,False,True
drift_end,ejection,0.5,0.01739986054599285,0.01739986054599285,0.9999999425282784,4.046487826472282,True,False,False,True
drift_end,ejection,0.5,0.015757987275719643,0.015757987275719643,0.9999999365401229,0.8128840844495571,True,False,False,True
drift_end,ejection,0.5,0.008752805180847645,0.008752805180847645,0.9999998857509261,1.010694656137899,True,False,False,True
drift_end,ejection,0.5,0.006564631592482328,0.006564631592482328,0.9999998476685502,2.310036332223211,True,False,False,True
drift_end,ejection,0.5,0.00877250824123621,0.00877250824123621,0.9999998860075296,1.2154244244871337,True,False,False,True
drift_end,ejection,0.5,0.036845862865448,0.036845862865448,0.9999999728599117,85.20908985277902,True,True,True,True
drift_end,ejection,0.5,0.011584720574319363,0.011584720574319363,0.9999999136794101,3.7096125625149337,True,False,False,True
drift_end,ejection,0.5,0.0220146793872118,0.0220146793872118,0.9999999545757657,1.624898692944859,False,False,False,False
drift_end,ejection,0.5,0.00857392605394125,0.00857392605394125,0.9999998833673306,4.1454943757714044,True,False,False,True
drift_end,ejection,0.5,0.07660586386919022,0.07660586386919022,0.9999999869461692,80.60224250049355,True,True,True,True
drift_end,ejection,0.5,0.013736378401517868,0.013736378401517868,0.999999927200613,3.9173357991700986,True,False,False,True
drift_end,ejection,0.5,0.03251764923334122,0.03251764923334122,0.9999999692474705,4.789578798853709,True,False,False,True
drift_end,ejection,0.5,0.004649086389690638,0.004649086389690638,0.9999997849040216,4.311605954392034,True,False,False,True
drift_end,ejection,0.5,0.005552943795919418,0.005552943795919418,0.9999998199153716,1.41184629180022,True,False,False,True
drift_end,ejection,0.5,0.019330186769366264,0.019330186769366264,0.9999999482674451,4.409303246027786,True,False,False,True
drift_end,ejection,0.5,0.008846448734402657,0.008846448734402657,0.9999998869603027,2.910507051016251,True,False,False,True
drift_end,ejection,0.5,0.046536561101675034,0.046536561101675034,0.9999999785115197,19.82229111542907,True,True,True,True
drift_end,ejection,0.5,0.044236309826374054,0.044236309826374054,0.9999999773941366,85.01773722513597,True,True,True,True
drift_end,ejection,0.5,0.014343179762363434,0.014343179762363434,0.9999999302804576,0.962793844705186,True,False,False,True
drift_end,ejection,0.5,0.004804317373782396,0.004804317373782396,0.9999997918539275,4.634859254040734,True,False,False,True
drift_end,ejection,0.5,0.03455234691500664,0.03455234691500664,0.9999999710584068,85.32106441825621,True,False,True,True
drift_end,ejection,0.5,0.07191097736358643,0.07191097736358643,0.9999999860939175,3.8285622360847733,True,True,False,True
drift_end,ejection,0.5,0.07556641846895218,0.07556641846895218,0.9999999867666087,80.74744350327906,True,True,True,True
drift_end,ejection,0.5,0.011234129779040813,0.011234129779040813,0.9999999109855476,4.097877151394096,True,False,False,True
drift_end,ejection,0.5,0.0065661342814564705,0.0065661342814564705,0.9999998477034119,2.3010204416885793,True,False,False,True
drift_end,ejection,0.5,0.048464350402355194,0.048464350402355194,0.999999979366277,21.076683889417616,True,True,True,True
drift_end,ejection,0.5,0.006072881165891886,0.006072881165891886,0.9999998353335413,4.77357137259786,True,False,False,True
drift_end,ejection,0.5,0.007868080399930477,0.007868080399930477,0.9999998729042128,1.4012241408400699,True,False,False,True
drift_end,ejection,0.5,0.0110470587387681,0.0110470587387681,0.9999999094781759,3.653703720580913,True,False,False,True
drift_end,ejection,0.5,0.00753332395106554,0.00753332395106554,0.9999998672564894,2.693117056952647,True,False,False,True
drift_end,ejection,0.5,0.005552271381020546,0.005552271381020546,0.9999998198935622,4.5725842569097175,True,False,False,True
drift_end,ejection,0.5,0.015383481048047543,0.015383481048047543,0.9999999349952113,4.56819590133759,True,False,False,True
drift_end,ejection,0.5,0.01454655360430479,0.01454655360430479,0.9999999312551991,4.094051470957093,True,False,False,True
drift_end,ejection,0.5,0.010278459638357162,0.010278459638357162,0.9999999027091668,0.9684029740086839,True,False,False,True
drift_end,ejection,0.5,0.023143162950873375,0.023143162950873375,0.9999999567906963,4.593141701342737,True,False,False,True
drift_end,ejection,0.5,0.005644435528665781,0.005644435528665781,0.9999998228343971,1.4931822763919897,True,False,False,True
drift_end,ejection,0.5,0.013646437786519527,0.013646437786519527,0.9999999267208086,4.289893061544164,True,False,False,True
drift_end,ejection,0.5,0.007723179645836353,0.007723179645836353,0.9999998705196672,1.9333588531779293,True,False,False,True
drift_end,ejection,0.5,0.007726447191089392,0.007726447191089392,0.999999870574425,2.7192384573266626,True,False,False,True
drift_end,ejection,0.5,0.01559420581907034,0.01559420581907034,0.9999999358736221,4.597052634306624,True,False,False,True
drift_end,ejection,0.5,0.03300661966204643,0.03300661966204643,0.999999969703048,85.57749700061488,True,False,True,True
drift_end,ejection,0.5,0.006693282164633274,0.006693282164633274,0.9999998505964897,1.651473936037569,True,False,False,True
drift_end,ejection,0.5,0.011213565245270729,0.011213565245270729,0.9999999108223042,4.097435210740702,True,False,False,True
drift_end,ejection,0.5,0.03281310945749283,0.03281310945749283,0.9999999695243765,85.40538497973714,True,False,True,True
drift_end,ejection,0.5,0.0766759067773819,0.0766759067773819,0.9999999869580938,78.08992883785714,True,True,True,True
drift_end,ejection,0.5,0.007965774275362492,0.007965774275362492,0.9999998744629411,1.1754928512858953,True,False,False,True
drift_end,ejection,0.5,0.00943354144692421,0.00943354144692421,0.9999998939952828,0.9372550502329465,True,False,False,True
drift_end,ejection,0.5,0.005579766351729631,0.005579766351729631,0.9999998207810582,1.8005828137347304,True,False,False,True
drift_end,ejection,0.5,0.010352345183491707,0.010352345183491707,0.9999999034035395,2.81603900386114,True,False,False,True
drift_end,ejection,0.5,0.0051485029980540276,0.0051485029980540276,0.9999998057688213,4.523520396503379,True,False,False,True
drift_end,ejection,0.5,0.016879480332136154,0.016879480332136154,0.9999999407564735,4.311226818843995,True,False,False,True
drift_end,ejection,0.5,0.00649218587204814,0.00649218587204814,0.9999998459686974,3.4702952055633016,True,False,False,True
drift_end,ejection,0.5,0.0073202005587518215,0.0073202005587518215,0.9999998633917396,3.701959552056209,True,False,False,True
drift_end,ejection,0.5,0.0068694972433149815,0.0068694972433149815,0.9999998544289604,2.3785677339541635,True,False,False,True
drift_end,ejection,0.5,0.006601057015359402,0.006601057015359402,0.9999998485091333,2.6847715250622675,True,False,False,True
drift_end,ejection,0.5,0.006019294261932373,0.006019294261932373,0.9999998338675946,2.142684351690293,True,False,False,True
drift_end,ejection,0.5,0.017766054719686508,0.017766054719686508,0.9999999437128863,4.129240372599448,True,False,False,True
drift_end,ejection,0.5,0.01048845611512661,0.01048845611512661,0.9999999046570922,4.093495193933402,True,False,False,True
drift_end,ejection,0.5,0.04102373868227005,0.04102373868227005,0.9999999756238703,31.92038529689384,True,True,True,True
drift_end,ejection,0.5,0.0055350190959870815,0.0055350190959870815,0.9999998193321825,1.9785795067898044,True,False,False,True
drift_end,ejection,0.5,0.006264997646212578,0.006264997646212578,0.999999840383046,2.196539799118043,True,False,False,True
drift_end,ejection,0.5,0.009601373225450516,0.009601373225450516,0.9999998958482426,1.2468084350879889,True,False,False,True
drift_end,ejection,0.5,0.07643947750329971,0.07643947750329971,0.9999999869177548,76.98372575851133,True,True,True,True
drift_end,ejection,0.5,0.005634214263409376,0.005634214263409376,0.9999998225129937,1.851885762198127,True,False,False,True
drift_end,ejection,0.5,0.012216841802001,0.012216841802001,0.9999999181457914,3.6872783688059387,True,False,False,True
drift_end,ejection,0.5,0.006554151885211468,0.006554151885211468,0.999999847424981,2.3050310264763936,True,False,False,True
drift_end,ejection,0.5,0.010710569098591805,0.010710569098591805,0.9999999066342884,3.0355563143036046,True,False,False,True
drift_end,ejection,0.5,0.005107495933771133,0.005107495933771133,0.9999998042093783,2.5282383107780997,True,False,False,True
drift_end,ejection,0.5,0.07291533797979355,0.07291533797979355,0.9999999862854646,3.9041725486455325,True,True,False,True
drift_end,ejection,0.5,0.03596126288175583,0.03596126288175583,0.9999999721923011,85.2985024058364,True,False,True,True
drift_end,ejection,0.5,0.007508960086852312,0.007508960086852312,0.9999998668257847,3.0568830075112152,True,False,False,True
drift_end,ejection,0.5,0.009805778041481972,0.009805778041481972,0.9999998980193215,3.686367680838131,True,False,False,True
drift_end,ejection,0.5,0.03326701372861862,0.03326701372861862,0.9999999699401942,85.39617815090719,True,False,True,True
spike,dynamic_tensile_strength,1.0,0.011384791694581509,0.03632422536611557,3.1905917253463705,3.6668211193308027,True,False,False,True
spike,dynamic_tensile_strength,1.0,0.008879492059350014,0.03995640575885773,4.49985213027269,2.1522318595424657,True,True,False,True
spike,dynamic_tensile_strength,1.0,0.09129218012094498,0.1072303056716919,1.1745836757874357,80.1049327884677,True,True,True,True
